water withdrawals by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",ND,industry,industry,industry,0.0120883,0.0203084,0.0258069,0.027147,0.0266545,0.0265139,0.027001,0.0273447,0.0280022,0.0286408,0.0298779,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",ND,municipal water,municipal water,municipal water,0.122417,0.104941,0.100174,0.121395,0.119148,0.123402,0.127295,0.130159,0.133117,0.13572,0.138296,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NE,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.73E-07,5.01E-06,1.66E-04,0.00377226,0.034511761,0.064152086,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NE,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.07E-09,3.23E-08,8.96E-07,2.58E-05,3.88E-04,0.001034389,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NE,industry,industry,industry,0.056532,0.0156112,0.0429931,0.0611739,0.0629056,0.0632763,0.0652741,0.0668407,0.0692042,0.0713865,0.0745953,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NE,municipal water,municipal water,municipal water,0.481019,0.528074,0.469207,0.406472,0.411573,0.421685,0.437232,0.449744,0.462499,0.473858,0.484734,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NH,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.73E-09,5.38E-08,1.91E-06,4.61E-05,4.48E-04,8.85E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NH,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,3.38E-10,1.14E-08,3.09E-07,3.82E-06,6.87E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NH,industry,industry,industry,0.0516829,0.0573885,0.0244392,0.0174348,0.0180142,0.0185115,0.0193388,0.0201612,0.0209014,0.0213258,0.0221275,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NH,municipal water,municipal water,municipal water,0.168961,0.195361,0.172097,0.17305,0.17815,0.18403,0.190842,0.196322,0.202635,0.208257,0.213415,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NJ,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,9.16E-08,2.82E-06,1.04E-04,0.002352908,0.021882656,0.042232598,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NJ,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,3.14E-10,1.09E-08,4.06E-07,1.00E-05,1.27E-04,2.04E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NJ,industry,industry,industry,0.45035,0.118839,0.11504,0.130015,0.131863,0.134504,0.140959,0.149214,0.156545,0.16076,0.168489,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NJ,municipal water,municipal water,municipal water,1.52885,1.43318,1.62804,1.74912,1.76743,1.81649,1.88511,1.95531,2.02549,2.09244,2.15802,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NM,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.03E-07,9.00E-06,3.21E-04,0.007323702,0.06255552,0.110105891,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NM,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.97E-09,6.81E-08,2.53E-06,7.89E-05,0.001016882,0.002318617,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NM,industry,industry,industry,0.00871742,0.0182499,0.0153349,0.00469718,0.00469454,0.00470796,0.00487226,0.00500722,0.00518018,0.00533498,0.00557421,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NM,municipal water,municipal water,municipal water,0.409912,0.439808,0.427085,0.39571,0.394009,0.401518,0.414089,0.424549,0.4331,0.439189,0.445972,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NV,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,5.80E-08,1.82E-06,6.96E-05,0.001624053,0.01397476,0.025169172,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NV,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,4.29E-10,1.70E-08,7.87E-07,2.54E-05,3.06E-04,7.43E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NV,industry,industry,industry,0.0141054,0.008151,0.00722538,0.0078885,0.00899997,0.00962995,0.0102751,0.0108053,0.0113585,0.0117832,0.0123539,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NV,municipal water,municipal water,municipal water,0.545523,0.985939,0.843587,0.783352,0.853305,0.920323,0.970684,1.00565,1.03945,1.06913,1.09722,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NY,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.49E-07,4.43E-06,1.63E-04,0.003801532,0.036898557,0.072567467,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NY,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.43E-09,4.16E-08,1.44E-06,3.79E-05,5.31E-04,0.001459857,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NY,industry,industry,industry,0.378717,0.415715,0.4862,0.430842,0.43298,0.438049,0.456342,0.479442,0.50048,0.515033,0.539112,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",NY,municipal water,municipal water,municipal water,4.18768,3.68811,3.3366,3.60871,3.61943,3.69141,3.81896,3.95475,4.0908,4.21987,4.34613,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OH,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,8.87E-07,2.51E-05,8.54E-04,0.019638318,0.179229814,0.342349278,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OH,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,4.16E-09,1.14E-07,3.30E-06,9.25E-05,0.001219903,0.003315966,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OH,industry,industry,industry,0.488466,0.970729,0.675953,0.480481,0.486298,0.48652,0.501969,0.51446,0.531227,0.546437,0.572299,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OH,municipal water,municipal water,municipal water,1.98066,2.18839,2.08666,1.99735,2.01917,2.06741,2.13654,2.19724,2.2602,2.31761,2.37264,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OK,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,4.91E-07,1.46E-05,5.27E-04,0.011885864,0.099786767,0.178042971,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OK,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,3.67E-09,1.25E-07,4.85E-06,1.43E-04,0.001668019,0.004011279,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OK,industry,industry,industry,0.0487264,0.0332809,0.0286805,0.0718393,0.072273,0.0726804,0.0749836,0.0765355,0.0783367,0.0800647,0.0836204,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OK,municipal water,municipal water,municipal water,0.769136,0.927335,0.945267,0.886345,0.880846,0.900684,0.928493,0.952512,0.977251,0.999005,1.01964,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OR,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,5.93E-08,1.86E-06,7.12E-05,0.00166338,0.01434319,0.025867017,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OR,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,4.40E-10,1.75E-08,8.08E-07,2.61E-05,3.15E-04,7.66E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OR,industry,industry,industry,0.393002,0.238258,0.173727,0.144715,0.157108,0.164459,0.172564,0.178791,0.184537,0.189299,0.197166,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",OR,municipal water,municipal water,municipal water,0.737776,0.839857,0.830103,0.885461,0.957187,1.01091,1.05198,1.08212,1.11259,1.14016,1.16495,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",PA,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,5.03E-07,1.55E-05,5.71E-04,0.012917355,0.120013395,0.231452676,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",PA,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.72E-09,5.96E-08,2.22E-06,5.49E-05,6.92E-04,0.001115276,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",PA,industry,industry,industry,2.58489,1.06388,1.19673,0.890586,0.89238,0.890967,0.918676,0.944351,0.971079,0.995905,1.04225,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",PA,municipal water,municipal water,municipal water,2.58177,2.16687,2.24577,2.2104,2.23809,2.2967,2.37559,2.45242,2.52926,2.60099,2.67076,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",RI,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,9.79E-10,3.05E-08,1.08E-06,2.61E-05,2.54E-04,5.02E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",RI,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,1.92E-10,6.45E-09,1.75E-07,2.16E-06,3.89E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",RI,industry,industry,industry,0.016081,6.91E-04,0.0103891,0.00283213,0.00281393,0.00286181,0.00301165,0.0032204,0.00341717,0.00352311,0.00369512,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",RI,municipal water,municipal water,municipal water,0.147146,0.173575,0.160326,0.14372,0.14224,0.144209,0.149797,0.155805,0.162497,0.16874,0.174747,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SC,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,2.55E-07,7.80E-06,2.83E-04,0.006383068,0.055837427,0.104690157,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SC,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,7.41E-10,2.75E-08,1.05E-06,2.86E-05,3.38E-04,7.30E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SC,industry,industry,industry,0.873055,0.578431,0.535645,0.395613,0.423322,0.434971,0.451578,0.461459,0.468549,0.474414,0.490433,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SC,municipal water,municipal water,municipal water,0.628138,1.06955,1.01386,1.03844,1.09365,1.135,1.16949,1.19544,1.22083,1.24149,1.26068,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SD,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.43E-08,4.12E-07,1.37E-05,3.11E-04,0.002841394,0.005281718,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SD,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,2.66E-09,7.37E-08,2.13E-06,3.19E-05,8.52E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SD,industry,industry,industry,0.0205985,0.00609253,0.0130969,0.0337645,0.0349024,0.0356625,0.0369169,0.0379898,0.0392164,0.0399374,0.0414107,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",SD,municipal water,municipal water,municipal water,0.117153,0.149426,0.179018,0.107082,0.10933,0.112438,0.116206,0.118573,0.121123,0.123189,0.125191,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TN,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.37E-07,1.03E-05,3.74E-04,0.008435128,0.073688947,0.138012553,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TN,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,9.76E-10,3.62E-08,1.38E-06,3.77E-05,4.45E-04,9.80E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TN,industry,industry,industry,1.21853,1.08193,1.07209,1.01353,1.06286,1.09194,1.13914,1.16826,1.19522,1.21683,1.26668,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TN,municipal water,municipal water,municipal water,1.04224,1.31293,1.32234,1.23304,1.29676,1.36392,1.42508,1.46501,1.50821,1.54593,1.58268,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TX,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,5.18E-06,1.45E-04,0.004943878,0.105915119,0.844151918,1.459015692,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TX,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.99E-08,6.12E-07,2.13E-05,5.87E-04,0.006897622,0.016161778,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TX,industry,industry,industry,1.2207,1.72301,0.939022,0.446315,0.475748,0.497245,0.522556,0.54562,0.56823,0.581716,0.610086,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",TX,municipal water,municipal water,municipal water,4.39825,6.25766,5.77316,4.14485,4.39833,4.6722,4.89724,5.05847,5.21659,5.35906,5.5018,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,FeedCrops,0.182391,0.210698,0.217548,0.214015,0.232624,0.254925,0.280353,0.30382,0.325912,0.349427,0.37298,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,FodderHerb_Residue,0.156552,0.165007,0.170371,0.167603,0.182054,0.211847,0.25318,0.303337,0.35307,0.386747,0.414538,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,Pasture_FodderGrass,0.509077,0.564256,0.582597,0.573132,0.614402,0.689025,0.777394,0.856456,0.925919,0.979532,1.03878,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,Scavenging_Other,4.41E-04,4.65E-04,4.79E-04,4.70E-04,4.95E-04,5.54E-04,6.42E-04,7.83E-04,0.00100283,0.00125467,0.00123217,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Pastoral,Pasture_FodderGrass,0.126782,0.12824,0.127416,0.120478,0.126891,0.13649,0.143707,0.143908,0.141712,0.138933,0.141949,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_ArkWhtRedR,Corn_ArkWhtRedR_IRR_hi,2.32645,3.51238,3.76263,4.28816,4.79229,4.95352,5.00682,5.22089,5.23793,5.12207,5.56499,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_ArkWhtRedR,Corn_ArkWhtRedR_IRR_lo,1.55096,2.34159,2.50842,2.85878,2.95286,2.58943,1.87897,1.06408,0.500768,0.216992,0.124985,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_California,Corn_California_IRR_hi,0.840093,1.26834,1.35871,1.54848,1.7022,1.89936,2.30497,2.99633,3.44701,3.43893,3.2872,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_California,Corn_California_IRR_lo,0.560062,0.845561,0.905805,1.03232,1.06456,1.02759,0.920747,0.674007,0.382504,0.190116,0.128748,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_FraserR,Corn_FraserR_IRR_hi,1.47E-05,2.23E-05,2.39E-05,2.71E-05,3.02E-05,2.23E-05,1.46E-05,1.11E-05,1.02E-05,1.02E-05,1.20E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_FraserR,Corn_FraserR_IRR_lo,9.83E-06,1.48E-05,1.59E-05,1.81E-05,1.86E-05,1.16E-05,5.43E-06,2.26E-06,9.75E-07,4.32E-07,2.70E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatBasin,Corn_GreatBasin_IRR_hi,0.0470758,0.0710732,0.0761371,0.0867712,0.100648,0.0859582,0.0658756,0.0574847,0.0563325,0.0576402,0.0669706,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatBasin,Corn_GreatBasin_IRR_lo,0.0313839,0.0473821,0.050758,0.0578475,0.0619911,0.0448145,0.0246284,0.011696,0.0053945,0.00245434,0.00151382,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatLakes,Corn_GreatLakes_IRR_hi,0.151278,0.228394,0.244666,0.278839,0.302637,0.309718,0.326587,0.365001,0.390885,0.394894,0.41868,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatLakes,Corn_GreatLakes_IRR_lo,0.100852,0.152263,0.163111,0.185893,0.186328,0.161503,0.122128,0.0742843,0.0374394,0.0168174,0.00946506,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MexCstNW,Corn_MexCstNW_IRR_hi,0.00499637,0.00754334,0.00808081,0.00920947,0.0104188,0.010498,0.0103761,0.0110786,0.0119999,0.0127597,0.0143733,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MexCstNW,Corn_MexCstNW_IRR_lo,0.0033309,0.00502892,0.00538719,0.00613962,0.00651721,0.00564524,0.00403936,0.00235312,0.00120025,5.68E-04,3.41E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissouriR,Corn_MissouriR_IRR_hi,6.48732,9.79432,10.4921,11.9576,13.2748,13.9943,14.8589,16.6417,17.9939,18.4506,20.0347,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissouriR,Corn_MissouriR_IRR_lo,4.32488,6.52954,6.99476,7.97173,8.18594,7.31857,5.54648,3.37926,1.71921,0.783695,0.451764,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRN,Corn_MissppRN_IRR_hi,0.324406,0.489777,0.524672,0.597954,0.645918,0.688218,0.760859,0.889009,0.984944,1.01586,1.07466,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRN,Corn_MissppRN_IRR_lo,0.216271,0.326518,0.349781,0.398636,0.397619,0.358801,0.284372,0.180715,0.0941495,0.0431376,0.024208,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRS,Corn_MissppRS_IRR_hi,0.413775,0.624703,0.669211,0.762681,0.836219,0.850651,0.899986,1.02452,1.1204,1.15333,1.25395,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRS,Corn_MissppRS_IRR_lo,0.27585,0.416468,0.446141,0.508454,0.514811,0.443663,0.33661,0.208001,0.107026,0.0489749,0.0283364,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_NelsonR,Corn_NelsonR_IRR_hi,0.0278681,0.0420742,0.0450719,0.0513671,0.0552822,0.0550339,0.0538314,0.0553662,0.0553042,0.0533079,0.0566444,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_NelsonR,Corn_NelsonR_IRR_lo,0.0185787,0.0280494,0.0300479,0.0342448,0.0340391,0.0287194,0.0201671,0.011311,0.00533024,0.00229044,0.0012946,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_OhioR,Corn_OhioR_IRR_hi,0.0708146,0.106913,0.114531,0.130527,0.141865,0.151477,0.170912,0.204051,0.228278,0.235872,0.248527,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_OhioR,Corn_OhioR_IRR_lo,0.0472097,0.0712755,0.0763537,0.0870182,0.0873522,0.0790488,0.0640319,0.0416904,0.0220055,0.0101372,0.00568194,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_RioGrande,Corn_RioGrande_IRR_hi,0.0463338,0.0699531,0.0749372,0.0854037,0.0990306,0.110603,0.124231,0.145688,0.162364,0.173377,0.196566,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_RioGrande,Corn_RioGrande_IRR_lo,0.0308893,0.0466355,0.0499581,0.0569359,0.0614522,0.0585144,0.0473571,0.0301945,0.0159562,0.00767752,0.00469575,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_TennR,Corn_TennR_IRR_hi,0.0047356,0.00714964,0.00765905,0.0087288,0.0100066,0.0116611,0.0146773,0.0189676,0.0218715,0.0229432,0.0244929,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_TennR,Corn_TennR_IRR_lo,0.00315707,0.00476642,0.00510599,0.00581916,0.00615984,0.00607926,0.00548544,0.00385566,0.0020908,9.74E-04,5.52E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_TexasCst,Corn_TexasCst_IRR_hi,0.474051,0.715704,0.766696,0.873782,0.997603,1.00426,0.967564,0.963393,0.963833,0.966969,1.087,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_TexasCst,Corn_TexasCst_IRR_lo,0.316034,0.477136,0.51113,0.582521,0.614311,0.523857,0.361809,0.196085,0.0923864,0.0412577,0.0246434,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaColoRN,Corn_UsaColoRN_IRR_hi,0.0340777,0.0514492,0.0551148,0.0628129,0.0728766,0.0507384,0.031197,0.0238139,0.0222093,0.0224813,0.0265599,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaColoRN,Corn_UsaColoRN_IRR_lo,0.0227184,0.0342995,0.0367432,0.0418752,0.0449007,0.0264635,0.0116769,0.00485784,0.00213626,9.63E-04,6.05E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaColoRS,Corn_UsaColoRS_IRR_hi,0.0749081,0.113093,0.121151,0.138072,0.161191,0.189209,0.230016,0.289784,0.336755,0.3637,0.402677,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaColoRS,Corn_UsaColoRS_IRR_lo,0.0499387,0.0753956,0.0807673,0.0920483,0.0993114,0.0987326,0.0860385,0.0588398,0.0320784,0.0153745,0.009052,0,0,0,km^3
